ID|ID_Course|ID_Room|ID_Building|ID_Instructor|Start_Time|End_Time|Days|Max_Cap|Max_Wait 
3072|2059|283|33|103|9:00:00|17:00:00|1|30|20
3073|2060|291|28|6|11:00:00|18:00:00|1|30|20
3074|2061|476|20|93|17:00:00|19:00:00|1|30|20
3075|2062|846|45|2|9:00:00|13:00:00|1|30|20
3076|2062|742|40|67|13:00:00|10:00:00|1|30|20
3077|2063|283|43|84|10:00:00|19:00:00|1|30|20
3078|2064|449|29|82|13:00:00|20:00:00|1|30|20
3079|2065|336|20|96|15:00:00|16:00:00|1|30|20
3080|2066|43|32|100|10:00:00|20:00:00|1|30|20
3081|2066|673|34|41|12:00:00|15:00:00|1|30|20
3082|2067|80|45|85|20:00:00|13:00:00|1|30|20
3083|2068|447|42|76|20:00:00|19:00:00|1|30|20
3084|2069|527|32|48|10:00:00|17:00:00|1|30|20
3085|2069|132|14|4|9:00:00|14:00:00|1|30|20
3086|2070|779|37|16|9:00:00|13:00:00|1|30|20
3087|2070|246|34|15|13:00:00|11:00:00|1|30|20
3088|2071|318|36|47|14:00:00|10:00:00|1|30|20
3089|2071|348|16|47|12:00:00|16:00:00|1|30|20
3090|2072|829|43|18|20:00:00|11:00:00|1|30|20
3091|2072|821|37|50|9:00:00|9:00:00|1|30|20
3092|2073|85|12|28|12:00:00|11:00:00|1|30|20
3093|2074|420|19|56|15:00:00|10:00:00|1|30|20
3094|2075|839|43|8|11:00:00|9:00:00|1|30|20
3095|2076|492|45|6|13:00:00|17:00:00|1|30|20
3096|2077|25|21|92|15:00:00|9:00:00|1|30|20
3097|2078|236|13|82|17:00:00|13:00:00|1|30|20
3098|2078|95|25|86|16:00:00|9:00:00|1|30|20
3099|2079|25|8|71|17:00:00|18:00:00|1|30|20
3100|2079|359|18|25|12:00:00|14:00:00|1|30|20
3101|2080|450|27|91|17:00:00|11:00:00|1|30|20
3102|2081|37|20|50|18:00:00|9:00:00|1|30|20
3103|2081|148|36|119|19:00:00|19:00:00|1|30|20
3104|2082|559|46|28|17:00:00|15:00:00|1|30|20
3105|2083|636|46|68|13:00:00|15:00:00|1|30|20
3106|2083|207|38|124|17:00:00|10:00:00|1|30|20
3107|2084|767|34|122|20:00:00|16:00:00|1|30|20
3108|2084|348|17|123|18:00:00|15:00:00|1|30|20
3109|2085|630|36|10|12:00:00|11:00:00|1|30|20
3110|2086|337|42|13|13:00:00|11:00:00|1|30|20
3111|2086|773|36|56|20:00:00|18:00:00|1|30|20
3112|2087|157|11|121|20:00:00|10:00:00|1|30|20
3113|2087|740|34|26|9:00:00|9:00:00|1|30|20
3114|2088|589|29|43|12:00:00|13:00:00|1|30|20
3115|2088|633|33|89|15:00:00|12:00:00|1|30|20
3116|2089|542|40|21|14:00:00|13:00:00|1|30|20
3117|2090|801|38|116|10:00:00|10:00:00|1|30|20
3118|2091|297|27|43|18:00:00|9:00:00|1|30|20
3119|2091|97|7|42|13:00:00|15:00:00|1|30|20
3120|2092|525|36|27|15:00:00|19:00:00|1|30|20
3121|2093|360|23|1|11:00:00|17:00:00|1|30|20
3122|2094|304|19|16|19:00:00|10:00:00|1|30|20
3123|2094|293|36|53|10:00:00|17:00:00|1|30|20
3124|2095|309|14|67|16:00:00|20:00:00|1|30|20
3125|2095|311|30|53|19:00:00|19:00:00|1|30|20
3126|2096|38|17|7|18:00:00|13:00:00|1|30|20
3127|2097|253|15|111|15:00:00|15:00:00|1|30|20
3128|2098|298|29|17|20:00:00|13:00:00|1|30|20
3129|2098|650|39|105|10:00:00|12:00:00|1|30|20
3130|2099|35|19|77|14:00:00|9:00:00|1|30|20
3131|2100|52|13|20|16:00:00|13:00:00|1|30|20
3132|2101|287|16|47|17:00:00|15:00:00|1|30|20
3133|2102|442|23|122|16:00:00|10:00:00|1|30|20
3134|2102|91|42|87|9:00:00|20:00:00|1|30|20
3135|2103|345|33|92|9:00:00|10:00:00|1|30|20
3136|2103|595|31|89|20:00:00|15:00:00|1|30|20
3137|2104|334|14|76|13:00:00|9:00:00|1|30|20
3138|2105|86|35|44|13:00:00|14:00:00|1|30|20
3139|2106|61|5|14|11:00:00|9:00:00|1|30|20
3140|2107|857|41|9|16:00:00|14:00:00|1|30|20
3141|2108|968|45|77|9:00:00|18:00:00|1|30|20
3142|2108|527|27|4|13:00:00|18:00:00|1|30|20
3143|2109|186|9|123|10:00:00|18:00:00|1|30|20
3144|2110|89|39|37|19:00:00|10:00:00|1|30|20
3145|2111|288|43|71|11:00:00|15:00:00|1|30|20
3146|2112|441|34|30|10:00:00|9:00:00|1|30|20
3147|2113|728|38|9|14:00:00|15:00:00|1|30|20
3148|2114|601|34|70|17:00:00|20:00:00|1|30|20
3149|2115|550|29|1|14:00:00|19:00:00|1|30|20
3150|2115|359|44|58|16:00:00|18:00:00|1|30|20
3151|2116|239|21|50|19:00:00|11:00:00|1|30|20
3152|2116|291|26|113|18:00:00|10:00:00|1|30|20
3153|2117|37|12|38|18:00:00|10:00:00|1|30|20
3154|2118|203|34|121|11:00:00|20:00:00|1|30|20
3155|2119|168|15|17|17:00:00|9:00:00|1|30|20
3156|2120|238|43|42|20:00:00|19:00:00|1|30|20
3157|2121|181|8|91|11:00:00|14:00:00|1|30|20
3158|2121|94|8|70|11:00:00|20:00:00|1|30|20
3159|2122|1004|46|94|15:00:00|12:00:00|1|30|20
3160|2122|108|35|27|15:00:00|20:00:00|1|30|20
3161|2123|395|23|113|15:00:00|12:00:00|1|30|20
3162|2124|85|18|62|14:00:00|19:00:00|1|30|20
3163|2124|44|8|97|11:00:00|12:00:00|1|30|20
3164|2125|880|38|78|19:00:00|16:00:00|1|30|20
3165|2125|331|31|95|12:00:00|18:00:00|1|30|20
3166|2126|591|44|16|13:00:00|13:00:00|1|30|20
3167|2126|156|31|54|11:00:00|12:00:00|1|30|20
3168|2127|319|26|92|18:00:00|10:00:00|1|30|20
3169|2128|588|41|102|10:00:00|10:00:00|1|30|20
3170|2128|679|35|80|16:00:00|10:00:00|1|30|20
3171|2129|285|18|41|17:00:00|12:00:00|1|30|20
3172|2129|296|32|10|17:00:00|10:00:00|1|30|20
3173|2130|28|31|55|20:00:00|13:00:00|1|30|20
3174|2130|284|40|97|15:00:00|14:00:00|1|30|20
3175|2131|567|41|102|14:00:00|16:00:00|1|30|20
3176|2132|515|35|89|13:00:00|15:00:00|1|30|20
3177|2132|284|25|82|20:00:00|14:00:00|1|30|20
3178|2133|301|23|12|14:00:00|15:00:00|1|30|20
3179|2134|480|46|3|15:00:00|20:00:00|1|30|20
3180|2135|798|39|29|15:00:00|16:00:00|1|30|20
3181|2135|16|19|62|17:00:00|14:00:00|1|30|20
3182|2136|42|43|20|9:00:00|15:00:00|1|30|20
3183|2137|225|45|81|16:00:00|20:00:00|1|30|20
3184|2138|440|42|13|16:00:00|20:00:00|1|30|20
3185|2139|265|21|79|18:00:00|16:00:00|1|30|20
3186|2139|304|24|50|14:00:00|11:00:00|1|30|20
3187|2140|216|26|24|18:00:00|13:00:00|1|30|20
3188|2141|641|29|68|10:00:00|14:00:00|1|30|20
3189|2142|884|41|2|20:00:00|19:00:00|1|30|20
3190|2143|444|33|118|18:00:00|9:00:00|1|30|20
3191|2144|414|30|25|11:00:00|14:00:00|1|30|20
3192|2144|39|5|73|15:00:00|10:00:00|1|30|20
3193|2145|335|16|96|10:00:00|13:00:00|1|30|20
3194|2145|469|22|30|10:00:00|9:00:00|1|30|20
3195|2146|108|17|32|11:00:00|18:00:00|1|30|20
3196|2147|294|19|10|13:00:00|15:00:00|1|30|20
3197|2147|326|34|17|12:00:00|18:00:00|1|30|20
3198|2148|569|45|96|12:00:00|9:00:00|1|30|20
3199|2148|37|6|53|20:00:00|12:00:00|1|30|20
3200|2149|639|37|4|16:00:00|19:00:00|1|30|20
3201|2150|596|30|79|20:00:00|18:00:00|1|30|20
3202|2150|733|41|63|14:00:00|14:00:00|1|30|20
3203|2151|1025|44|19|15:00:00|12:00:00|1|30|20
3204|2151|320|29|69|11:00:00|13:00:00|1|30|20
3205|2152|389|30|29|18:00:00|20:00:00|1|30|20
3206|2152|345|46|64|9:00:00|16:00:00|1|30|20
3207|2153|677|33|11|17:00:00|17:00:00|1|30|20
3208|2153|80|10|87|20:00:00|16:00:00|1|30|20
3209|2154|81|20|106|20:00:00|12:00:00|1|30|20
3210|2155|799|38|5|14:00:00|10:00:00|1|30|20
3211|2156|275|44|26|16:00:00|19:00:00|1|30|20
3212|2156|217|12|55|12:00:00|12:00:00|1|30|20
3213|2157|864|45|46|18:00:00|9:00:00|1|30|20
3214|2158|1032|45|12|17:00:00|11:00:00|1|30|20
3215|2159|193|18|49|14:00:00|14:00:00|1|30|20
3216|2159|86|11|22|9:00:00|9:00:00|1|30|20
3217|2160|74|4|114|12:00:00|19:00:00|1|30|20
3218|2160|598|40|16|15:00:00|17:00:00|1|30|20
3219|2161|75|28|103|14:00:00|13:00:00|1|30|20
3220|2161|626|41|22|14:00:00|16:00:00|1|30|20
3221|2162|214|40|10|17:00:00|9:00:00|1|30|20
3222|2162|68|6|119|20:00:00|11:00:00|1|30|20
3223|2163|465|32|89|14:00:00|14:00:00|1|30|20
3224|2163|56|15|81|9:00:00|16:00:00|1|30|20
3225|2164|373|18|81|11:00:00|16:00:00|1|30|20
3226|2164|65|3|83|11:00:00|17:00:00|1|30|20
3227|2165|1054|46|113|19:00:00|13:00:00|1|30|20
3228|2166|718|33|117|11:00:00|17:00:00|1|30|20
3229|2167|35|3|101|17:00:00|12:00:00|1|30|20
3230|2167|871|40|121|12:00:00|12:00:00|1|30|20
3231|2168|680|33|25|11:00:00|10:00:00|1|30|20
3232|2168|33|29|101|12:00:00|10:00:00|1|30|20
3233|2169|300|39|21|17:00:00|19:00:00|1|30|20
3234|2170|836|41|50|10:00:00|13:00:00|1|30|20
3235|2170|261|37|45|11:00:00|15:00:00|1|30|20
3236|2171|264|45|113|19:00:00|14:00:00|1|30|20
3237|2172|855|43|38|15:00:00|16:00:00|1|30|20
3238|2172|265|14|71|13:00:00|17:00:00|1|30|20
3239|2173|647|42|91|17:00:00|11:00:00|1|30|20
3240|2173|287|12|30|17:00:00|17:00:00|1|30|20
3241|2174|153|26|52|19:00:00|18:00:00|1|30|20
3242|2174|228|21|6|12:00:00|16:00:00|1|30|20
3243|2175|504|36|27|15:00:00|19:00:00|1|30|20
3244|2175|363|32|116|20:00:00|9:00:00|1|30|20
3245|2176|719|31|55|17:00:00|20:00:00|1|30|20
3246|2176|346|28|97|17:00:00|17:00:00|1|30|20
3247|2177|321|13|118|11:00:00|20:00:00|1|30|20
3248|2177|248|46|78|20:00:00|12:00:00|1|30|20
3249|2178|555|39|55|15:00:00|10:00:00|1|30|20
3250|2178|10|35|30|10:00:00|18:00:00|1|30|20
3251|2179|121|18|35|14:00:00|9:00:00|1|30|20
3252|2179|12|39|23|19:00:00|17:00:00|1|30|20
3253|2180|485|26|72|19:00:00|13:00:00|1|30|20
3254|2180|735|46|41|12:00:00|14:00:00|1|30|20
3255|2181|226|23|22|20:00:00|14:00:00|1|30|20
3256|2181|957|40|28|19:00:00|17:00:00|1|30|20
3257|2182|588|29|115|12:00:00|15:00:00|1|30|20
3258|2183|899|42|33|19:00:00|11:00:00|1|30|20
3259|2184|138|33|3|13:00:00|20:00:00|1|30|20
3260|2185|506|25|14|15:00:00|13:00:00|1|30|20
3261|2185|259|22|6|11:00:00|18:00:00|1|30|20
3262|2186|191|41|80|18:00:00|13:00:00|1|30|20
3263|2187|497|41|67|19:00:00|19:00:00|1|30|20
3264|2188|558|27|111|18:00:00|15:00:00|1|30|20
3265|2188|57|36|49|19:00:00|14:00:00|1|30|20
3266|2189|169|40|29|17:00:00|18:00:00|1|30|20
3267|2189|230|10|77|15:00:00|17:00:00|1|30|20
3268|2190|319|14|91|20:00:00|17:00:00|1|30|20
3269|2190|132|11|53|14:00:00|19:00:00|1|30|20
3270|2191|803|43|104|20:00:00|15:00:00|1|30|20
3271|2192|33|31|16|14:00:00|11:00:00|1|30|20
3272|2192|252|32|17|13:00:00|16:00:00|1|30|20
3273|2193|96|15|17|10:00:00|11:00:00|1|30|20
3274|2193|32|45|96|14:00:00|14:00:00|1|30|20
3275|2194|328|20|57|16:00:00|12:00:00|1|30|20
3276|2195|211|33|123|16:00:00|10:00:00|1|30|20
3277|2195|597|42|102|17:00:00|16:00:00|1|30|20
3278|2196|207|34|89|13:00:00|13:00:00|1|30|20
3279|2196|929|46|109|20:00:00|10:00:00|1|30|20
3280|2197|185|25|115|20:00:00|12:00:00|1|30|20
3281|2197|251|19|98|16:00:00|9:00:00|1|30|20
3282|2198|863|36|106|9:00:00|19:00:00|1|30|20
3283|2199|161|37|16|14:00:00|19:00:00|1|30|20
3284|2200|314|13|123|10:00:00|17:00:00|1|30|20
3285|2201|366|26|61|18:00:00|12:00:00|1|30|20
3286|2201|375|35|115|18:00:00|17:00:00|1|30|20
3287|2202|189|18|70|16:00:00|15:00:00|1|30|20
3288|2202|167|45|1|13:00:00|18:00:00|1|30|20
3289|2203|2|26|120|10:00:00|12:00:00|1|30|20
3290|2203|960|43|29|14:00:00|16:00:00|1|30|20
3291|2204|457|39|103|16:00:00|10:00:00|1|30|20
3292|2204|528|36|15|12:00:00|9:00:00|1|30|20
3293|2205|829|46|84|12:00:00|11:00:00|1|30|20
3294|2205|55|44|19|19:00:00|17:00:00|1|30|20
3295|2206|128|42|10|14:00:00|19:00:00|1|30|20
3296|2206|57|26|2|11:00:00|20:00:00|1|30|20
3297|2207|308|25|15|17:00:00|19:00:00|1|30|20
3298|2208|131|14|78|9:00:00|14:00:00|1|30|20
3299|2208|151|12|26|12:00:00|17:00:00|1|30|20
3300|2209|199|45|66|15:00:00|12:00:00|1|30|20
3301|2209|235|32|80|13:00:00|9:00:00|1|30|20
3302|2210|38|22|74|9:00:00|19:00:00|1|30|20
3303|2210|588|39|113|14:00:00|18:00:00|1|30|20
3304|2211|310|39|63|17:00:00|10:00:00|1|30|20
3305|2211|369|36|14|14:00:00|19:00:00|1|30|20
3306|2212|20|31|27|13:00:00|15:00:00|1|30|20
3307|2213|359|17|62|14:00:00|14:00:00|1|30|20
3308|2214|367|24|106|10:00:00|12:00:00|1|30|20
3309|2214|754|33|29|9:00:00|13:00:00|1|30|20
3310|2215|139|31|67|13:00:00|18:00:00|1|30|20
3311|2215|139|20|39|14:00:00|16:00:00|1|30|20
3312|2216|89|5|10|18:00:00|15:00:00|1|30|20
3313|2217|426|39|10|15:00:00|18:00:00|1|30|20
3314|2217|237|37|111|9:00:00|10:00:00|1|30|20
3315|2218|78|30|6|11:00:00|15:00:00|1|30|20
3316|2218|251|11|96|15:00:00|20:00:00|1|30|20
3317|2219|760|42|117|14:00:00|14:00:00|1|30|20
3318|2220|379|25|112|11:00:00|13:00:00|1|30|20
3319|2220|251|37|42|15:00:00|20:00:00|1|30|20
3320|2221|441|32|51|17:00:00|16:00:00|1|30|20
3321|2221|640|43|117|19:00:00|15:00:00|1|30|20
3322|2222|709|43|88|10:00:00|18:00:00|1|30|20
3323|2222|750|45|115|9:00:00|15:00:00|1|30|20
3324|2223|210|18|5|17:00:00|10:00:00|1|30|20
3325|2223|749|43|102|10:00:00|16:00:00|1|30|20
3326|2224|246|10|70|14:00:00|10:00:00|1|30|20
3327|2224|547|44|115|12:00:00|15:00:00|1|30|20
3328|2225|289|43|103|13:00:00|11:00:00|1|30|20
3329|2225|139|13|70|17:00:00|14:00:00|1|30|20
3330|2226|65|19|49|14:00:00|18:00:00|1|30|20
3331|2227|299|30|7|17:00:00|17:00:00|1|30|20
3332|2227|185|18|120|10:00:00|20:00:00|1|30|20
3333|2228|541|27|47|12:00:00|13:00:00|1|30|20
3334|2229|514|41|83|20:00:00|20:00:00|1|30|20
3335|2230|167|21|106|11:00:00|15:00:00|1|30|20
3336|2230|898|46|88|20:00:00|16:00:00|1|30|20
3337|2231|551|34|52|18:00:00|19:00:00|1|30|20
3338|2232|379|29|44|12:00:00|12:00:00|1|30|20
3339|2233|450|37|2|11:00:00|13:00:00|1|30|20
3340|2233|395|21|86|9:00:00|9:00:00|1|30|20
3341|2234|9|26|48|20:00:00|14:00:00|1|30|20
3342|2235|541|25|51|10:00:00|11:00:00|1|30|20
3343|2236|823|46|4|10:00:00|14:00:00|1|30|20
3344|2236|454|45|44|16:00:00|13:00:00|1|30|20
3345|2237|797|38|112|11:00:00|20:00:00|1|30|20
3346|2237|276|19|55|18:00:00|19:00:00|1|30|20
3347|2238|33|7|45|11:00:00|18:00:00|1|30|20
3348|2238|385|22|42|14:00:00|17:00:00|1|30|20
3349|2239|476|46|81|12:00:00|10:00:00|1|30|20
3350|2239|196|23|22|11:00:00|9:00:00|1|30|20
3351|2240|300|21|5|20:00:00|16:00:00|1|30|20
3352|2240|258|19|122|15:00:00|19:00:00|1|30|20
3353|2241|186|12|99|14:00:00|11:00:00|1|30|20
3354|2241|299|36|85|11:00:00|15:00:00|1|30|20
3355|2242|65|9|60|20:00:00|19:00:00|1|30|20
3356|2242|302|17|119|20:00:00|20:00:00|1|30|20
3357|2243|412|33|101|14:00:00|17:00:00|1|30|20
3358|2243|59|41|22|12:00:00|11:00:00|1|30|20
3359|2244|264|45|19|18:00:00|18:00:00|1|30|20
3360|2244|250|18|39|20:00:00|19:00:00|1|30|20
3361|2245|214|23|12|12:00:00|13:00:00|1|30|20
3362|2246|292|12|49|18:00:00|9:00:00|1|30|20
3363|2246|160|33|109|16:00:00|16:00:00|1|30|20
3364|2247|357|22|68|13:00:00|16:00:00|1|30|20
3365|2247|44|36|116|17:00:00|17:00:00|1|30|20
3366|2248|634|34|44|10:00:00|17:00:00|1|30|20
3367|2249|446|39|22|11:00:00|14:00:00|1|30|20
3368|2249|43|12|40|9:00:00|14:00:00|1|30|20
3369|2250|416|36|82|20:00:00|20:00:00|1|30|20
3370|2250|603|29|79|11:00:00|9:00:00|1|30|20
3371|2251|473|21|90|18:00:00|17:00:00|1|30|20
3372|2252|772|41|44|10:00:00|11:00:00|1|30|20
3373|2253|557|30|61|11:00:00|13:00:00|1|30|20
3374|2253|749|42|118|10:00:00|15:00:00|1|30|20
3375|2254|97|17|48|11:00:00|12:00:00|1|30|20
3376|2254|527|35|118|12:00:00|20:00:00|1|30|20
3377|2255|192|35|58|14:00:00|18:00:00|1|30|20
3378|2256|744|46|28|11:00:00|19:00:00|1|30|20
3379|2257|85|19|22|19:00:00|13:00:00|1|30|20
3380|2257|447|37|82|18:00:00|17:00:00|1|30|20
3381|2258|50|46|38|12:00:00|13:00:00|1|30|20
3382|2259|659|43|48|13:00:00|15:00:00|1|30|20
3383|2259|805|38|79|16:00:00|10:00:00|1|30|20
3384|2260|625|36|71|19:00:00|18:00:00|1|30|20
3385|2261|87|25|115|10:00:00|11:00:00|1|30|20
3386|2261|655|39|66|19:00:00|11:00:00|1|30|20
3387|2262|161|18|119|12:00:00|9:00:00|1|30|20
3388|2262|646|37|61|11:00:00|11:00:00|1|30|20
3389|2263|307|40|62|19:00:00|11:00:00|1|30|20
3390|2264|502|26|43|12:00:00|12:00:00|1|30|20
3391|2264|603|32|64|9:00:00|18:00:00|1|30|20
3392|2265|137|33|56|16:00:00|12:00:00|1|30|20
3393|2265|153|34|104|15:00:00|20:00:00|1|30|20
3394|2266|455|28|1|12:00:00|17:00:00|1|30|20
3395|2267|133|41|110|17:00:00|20:00:00|1|30|20
3396|2268|16|11|46|9:00:00|17:00:00|1|30|20
3397|2269|395|30|14|17:00:00|13:00:00|1|30|20
3398|2269|839|44|63|11:00:00|9:00:00|1|30|20
3399|2270|233|29|48|19:00:00|15:00:00|1|30|20
3400|2270|594|35|33|15:00:00|16:00:00|1|30|20
3401|2271|289|27|118|16:00:00|15:00:00|1|30|20
3402|2272|47|42|97|16:00:00|14:00:00|1|30|20
3403|2272|227|42|64|16:00:00|15:00:00|1|30|20
3404|2273|393|21|106|17:00:00|15:00:00|1|30|20
3405|2273|35|22|43|14:00:00|11:00:00|1|30|20
3406|2274|976|46|120|16:00:00|16:00:00|1|30|20
3407|2274|577|37|36|15:00:00|18:00:00|1|30|20
3408|2275|12|30|46|12:00:00|15:00:00|1|30|20
3409|2275|210|31|74|11:00:00|11:00:00|1|30|20
3410|2276|493|36|59|13:00:00|15:00:00|1|30|20
3411|2276|32|23|72|15:00:00|14:00:00|1|30|20
3412|2277|724|40|85|14:00:00|14:00:00|1|30|20
3413|2277|158|44|24|20:00:00|15:00:00|1|30|20
3414|2278|471|23|113|17:00:00|19:00:00|1|30|20
3415|2279|32|40|10|18:00:00|10:00:00|1|30|20
3416|2279|801|41|15|14:00:00|18:00:00|1|30|20
3417|2280|373|22|49|12:00:00|10:00:00|1|30|20
3418|2281|631|46|66|13:00:00|10:00:00|1|30|20
3419|2281|205|29|80|18:00:00|20:00:00|1|30|20
3420|2282|371|46|111|11:00:00|9:00:00|1|30|20
3421|2283|118|46|71|15:00:00|16:00:00|1|30|20
3422|2283|86|8|115|13:00:00|19:00:00|1|30|20
3423|2284|205|15|110|19:00:00|17:00:00|1|30|20
3424|2284|242|11|41|14:00:00|13:00:00|1|30|20
3425|2285|908|46|47|19:00:00|17:00:00|1|30|20
3426|2286|723|36|34|18:00:00|9:00:00|1|30|20
3427|2286|89|26|102|9:00:00|16:00:00|1|30|20
3428|2287|855|41|61|18:00:00|16:00:00|1|30|20
3429|2288|107|23|45|16:00:00|15:00:00|1|30|20
3430|2289|508|46|46|19:00:00|18:00:00|1|30|20
3431|2289|262|31|9|16:00:00|18:00:00|1|30|20
3432|2290|169|43|95|17:00:00|11:00:00|1|30|20
3433|2290|2|33|112|10:00:00|16:00:00|1|30|20
3434|2291|563|44|42|11:00:00|10:00:00|1|30|20
3435|2292|387|42|112|17:00:00|14:00:00|1|30|20
3436|2292|742|41|69|10:00:00|17:00:00|1|30|20
3437|2293|547|42|7|11:00:00|20:00:00|1|30|20
3438|2293|106|40|32|10:00:00|9:00:00|1|30|20
3439|2294|730|34|31|17:00:00|15:00:00|1|30|20
3440|2295|257|17|113|12:00:00|20:00:00|1|30|20
3441|2296|19|28|86|19:00:00|18:00:00|1|30|20
3442|2296|157|25|35|11:00:00|14:00:00|1|30|20
3443|2297|29|6|62|20:00:00|20:00:00|1|30|20
3444|2297|145|44|45|16:00:00|16:00:00|1|30|20
3445|2298|862|42|56|10:00:00|15:00:00|1|30|20
3446|2299|264|40|116|12:00:00|15:00:00|1|30|20
3447|2299|120|15|92|18:00:00|16:00:00|1|30|20
3448|2300|264|24|78|16:00:00|18:00:00|1|30|20
3449|2301|402|35|6|15:00:00|9:00:00|1|30|20
3450|2301|226|44|80|9:00:00|14:00:00|1|30|20
3451|2302|169|30|71|16:00:00|17:00:00|1|30|20
3452|2303|350|29|115|10:00:00|12:00:00|1|30|20
3453|2304|96|18|115|16:00:00|12:00:00|1|30|20
3454|2304|791|36|55|20:00:00|15:00:00|1|30|20
3455|2305|616|38|91|14:00:00|11:00:00|1|30|20
3456|2306|17|33|71|12:00:00|17:00:00|1|30|20
3457|2307|298|14|74|14:00:00|20:00:00|1|30|20
3458|2307|813|35|62|9:00:00|12:00:00|1|30|20
3459|2308|326|46|61|11:00:00|19:00:00|1|30|20
3460|2308|421|38|121|15:00:00|10:00:00|1|30|20
3461|2309|160|33|100|17:00:00|20:00:00|1|30|20
3462|2309|384|24|52|17:00:00|12:00:00|1|30|20
3463|2310|606|44|59|17:00:00|10:00:00|1|30|20
3464|2310|774|41|35|15:00:00|13:00:00|1|30|20
3465|2311|245|17|111|16:00:00|13:00:00|1|30|20
3466|2312|13|34|7|9:00:00|16:00:00|1|30|20
3467|2313|605|35|113|15:00:00|12:00:00|1|30|20
3468|2314|145|14|51|17:00:00|9:00:00|1|30|20
3469|2314|772|43|4|18:00:00|14:00:00|1|30|20
3470|2315|715|46|86|20:00:00|10:00:00|1|30|20
3471|2316|101|36|16|11:00:00|13:00:00|1|30|20
3472|2317|110|9|77|17:00:00|16:00:00|1|30|20
3473|2318|424|36|73|9:00:00|11:00:00|1|30|20
3474|2318|734|31|21|10:00:00|12:00:00|1|30|20
3475|2319|829|39|6|17:00:00|10:00:00|1|30|20
3476|2319|769|33|22|19:00:00|11:00:00|1|30|20
3477|2320|485|35|12|9:00:00|18:00:00|1|30|20
3478|2320|371|36|57|19:00:00|17:00:00|1|30|20
3479|2321|539|34|7|18:00:00|9:00:00|1|30|20
3480|2321|381|45|87|9:00:00|18:00:00|1|30|20
3481|2322|70|23|84|16:00:00|14:00:00|1|30|20
3482|2323|63|38|35|19:00:00|13:00:00|1|30|20
3483|2323|116|27|86|10:00:00|12:00:00|1|30|20
3484|2324|772|33|94|14:00:00|13:00:00|1|30|20
3485|2324|152|45|66|20:00:00|16:00:00|1|30|20
3486|2325|323|25|52|20:00:00|11:00:00|1|30|20
3487|2326|160|12|46|10:00:00|11:00:00|1|30|20
3488|2327|424|36|17|18:00:00|9:00:00|1|30|20
3489|2328|261|36|4|13:00:00|12:00:00|1|30|20
3490|2328|199|38|22|19:00:00|15:00:00|1|30|20
3491|2329|228|36|123|16:00:00|19:00:00|1|30|20
3492|2330|665|37|7|19:00:00|19:00:00|1|30|20
3493|2330|228|17|13|11:00:00|9:00:00|1|30|20
3494|2331|510|33|57|20:00:00|18:00:00|1|30|20
3495|2331|650|35|112|19:00:00|14:00:00|1|30|20
3496|2332|752|42|118|18:00:00|9:00:00|1|30|20
3497|2333|49|44|9|15:00:00|16:00:00|1|30|20
3498|2333|699|37|117|18:00:00|16:00:00|1|30|20
3499|2334|66|38|117|17:00:00|18:00:00|1|30|20
3500|2334|1052|46|73|10:00:00|11:00:00|1|30|20
3501|2335|615|32|116|18:00:00|15:00:00|1|30|20
3502|2336|186|33|107|18:00:00|18:00:00|1|30|20
3503|2337|228|25|121|15:00:00|13:00:00|1|30|20
3504|2337|222|14|8|18:00:00|13:00:00|1|30|20
3505|2338|431|36|28|10:00:00|16:00:00|1|30|20
3506|2338|258|36|49|10:00:00|17:00:00|1|30|20
3507|2339|103|42|122|19:00:00|18:00:00|1|30|20
3508|2340|432|41|35|12:00:00|11:00:00|1|30|20
3509|2340|800|39|105|11:00:00|16:00:00|1|30|20
3510|2341|615|38|22|14:00:00|16:00:00|1|30|20
3511|2341|250|12|17|15:00:00|11:00:00|1|30|20
3512|2342|237|21|108|12:00:00|9:00:00|1|30|20
3513|2342|734|41|65|20:00:00|10:00:00|1|30|20
3514|2343|192|41|99|20:00:00|15:00:00|1|30|20
3515|2344|348|34|57|12:00:00|18:00:00|1|30|20
3516|2345|375|26|113|18:00:00|15:00:00|1|30|20
3517|2345|115|5|116|16:00:00|20:00:00|1|30|20
3518|2346|547|34|84|10:00:00|13:00:00|1|30|20
3519|2346|14|36|40|19:00:00|13:00:00|1|30|20
3520|2347|19|11|113|13:00:00|19:00:00|1|30|20
3521|2347|439|25|14|9:00:00|15:00:00|1|30|20
3522|2348|519|24|113|13:00:00|12:00:00|1|30|20
3523|2349|607|44|55|12:00:00|16:00:00|1|30|20
3524|2349|282|18|88|11:00:00|20:00:00|1|30|20
3525|2350|185|36|112|10:00:00|13:00:00|1|30|20
3526|2351|147|39|27|14:00:00|16:00:00|1|30|20
3527|2352|858|41|105|12:00:00|17:00:00|1|30|20
3528|2353|746|33|82|11:00:00|19:00:00|1|30|20
3529|2353|840|41|84|10:00:00|17:00:00|1|30|20
3530|2354|252|43|50|19:00:00|13:00:00|1|30|20
3531|2355|211|16|47|9:00:00|9:00:00|1|30|20
3532|2355|316|38|10|18:00:00|17:00:00|1|30|20
3533|2356|170|32|4|18:00:00|18:00:00|1|30|20
3534|2357|136|41|32|19:00:00|19:00:00|1|30|20
3535|2358|161|35|11|17:00:00|19:00:00|1|30|20
